Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
SCN3A,-0.2094143472222223,3.648446705882353,-1.6963025154290068,0.1081437768797317,0.5764639310863728,-4.665243609126362
NEFL,-2.0160233950648143,6.3292336486470635,-1.6962492958454125,0.10815402076933556,0.5764639310863728,-4.665319359115489
SRP54,0.2792444861111125,9.09882094117647,1.6962399521863487,0.10815581935554916,0.5764639310863728,-4.665332658225376
SRPX,-1.9410603194444436,7.1371497058823525,-1.6960732708387811,0.10818790863525767,0.5764639310863728,-4.665569892309829
POU2F2,0.12393288220833387,4.0376943935,1.6950063328334741,0.10839350878360743,0.5773265554526897,-4.667088062784257
JCAD,-1.2054497702083333,5.312930891764706,-1.6939353017818208,0.10860023652528145,0.5779433545819083,-4.668611395697084
DOLPP1,0.2899976512638913,6.761335508941176,1.6935143511210542,0.10868158040168324,0.5779433545819083,-4.669209934386975
RACGAP1,-0.23678338888888462,10.430986588235294,-1.6932586070518987,0.10873102565455578,0.5779433545819083,-4.669573520110294
E2F5,0.6723141628472256,7.456146060764706,1.69320968457544,0.10874048647756095,0.5779433545819083,-4.66964306780854
SERPINI2,-0.1319748888888883,3.5694469411764707,-1.6925446933542656,0.10886915553560488,0.5779433545819083,-4.670588275254059
C16orf45,0.7810025459166683,6.13167443782353,1.6925135711821586,0.10887518057437633,0.5779433545819083,-4.670632505522018
RAD51C,0.5444419722222218,8.288061235294117,1.6922951348868982,0.10891747643090656,0.5779433545819083,-4.670942927455616
S1PR5,0.17421895833333423,3.6774469411764708,1.6920120310004199,0.10897231496000918,0.5779433545819083,-4.67134520802911
LAMC2,-0.9797310253263891,5.635316881382353,-1.6919159286267302,0.1089909358437968,0.5779433545819083,-4.671481755540767
FN3K,0.2102446455833329,3.631352566588235,1.691895454945286,0.10899490319743928,0.5779433545819083,-4.671510844976751
GGCX,0.2608466630277766,7.002334997441176,1.6918677758962966,0.10900026699233419,0.5779433545819083,-4.6715501715641645
NIT1,0.30081676355555587,8.190652033647059,1.6915683872311376,0.1090582986800244,0.5779433545819083,-4.671975516731462
SSBP1,-0.24555527777777897,11.502807647058823,-1.6913229374334346,0.10910589504946022,0.5779433545819083,-4.67232419155798
HNRNPAB,0.32891804041666717,11.866904516470589,1.6911798249264052,0.10913365495751398,0.5779433545819083,-4.672527474574901
FST,0.7688511060625016,4.725155540294118,1.6909327143255728,0.10918160197971404,0.5779433545819083,-4.672878452920588
DNAJC9,0.317423578458337,8.449694009705881,1.6907896281163548,0.1092093733845441,0.5779433545819083,-4.673081666234359
SLC25A38,0.4036456805555577,7.476000647058823,1.690413880991755,0.10928233061305166,0.5780857565638249,-4.673615251799431
CEACAM6,1.7359155785138896,4.996528233676471,1.6900364946070752,0.109355648405736,0.5780857565638249,-4.674151082851626
HAPLN1,1.459150794576388,4.599886523941176,1.6899170145921862,0.10937886955199563,0.5780857565638249,-4.674320709024433
DMWD,0.2934130340277781,5.307567855382353,1.689749980167042,0.10941134010216991,0.5780857565638249,-4.674557834476855
CYP19A1,0.14610508573611058,3.673554064647059,1.6892426640345723,0.10951001042717025,0.5782045806396836,-4.675277931536585
ZNF232,0.3931673750000009,7.39248505882353,1.689062320090589,0.10954510484582908,0.5782045806396836,-4.675533880223847
NCBP3,0.4252008106111127,6.103005027,1.688831077685004,0.10959011813865914,0.5782045806396836,-4.675862037688306
MT1X,-0.8480804516874993,10.803356776147059,-1.6885326384046115,0.10964823542715627,0.5782045806396836,-4.676285508775571
PI3,1.1410900397222226,4.280876350117647,1.6882916406184265,0.10969518608562827,0.5782045806396836,-4.676627435404648
SLC2A1,-0.7275582361111095,6.4183422352941175,-1.6882422845786313,0.10970480365717307,0.5782045806396836,-4.676697457384331
AP1M2,-0.9109916751944436,7.321347902352941,-1.68806044157872,0.10974024405054787,0.5782045806396836,-4.67695542793231
MAPK7,-0.43888932033333194,5.712171529411765,-1.6875294207358138,0.10984379411569038,0.5785012010299281,-4.67770864778179
B3GAT3P1,0.4051175440694461,5.685653700294118,1.6873226731402449,0.10988413304444616,0.5785012010299281,-4.678001862029973
AC008581.2,0.22029059668055595,6.786521787411765,1.6861332181266857,0.1101164579026842,0.5794933436002214,-4.679688292445608
PTPN12,0.34711204166666754,8.193616823529412,1.685623512236199,0.11021614327584724,0.5797869520233636,-4.6804107108495305
UTP3,0.33473208333333204,8.563707352941176,1.6849057333851791,0.11035665413213884,0.5801150540906864,-4.681427779923071
ATP6V0E1P2,-0.1386461173055542,4.905337839117647,-1.6848562271863399,0.11036635104322015,0.5801150540906864,-4.681497917536129
PHLDB1,-0.20274248522916682,4.972358079676471,-1.6845644617413962,0.11042351482166617,0.5801846488780383,-4.681911245535608
HLA-E,-0.642806166462961,8.34051858654902,-1.6826737557887321,0.11079456713875024,0.5817006391103858,-4.684588503514451
BRD9,-0.24463029709722317,7.846685388588235,-1.6825295230616342,0.11082291691263987,0.5817006391103858,-4.6847926530045765
CCDC92,-0.5130880386666661,7.88434011,-1.682421467535642,0.11084415993949892,0.5817006391103858,-4.684945588719686
ITGA6,0.875184312541669,7.861329573970588,1.680801661084043,0.11116302378429078,0.583142327707187,-4.687237356139392
CLEC2D,0.1994956925000011,3.697109366117647,1.6803055102380935,0.11126085035164614,0.5834238079773298,-4.687939024286556
UPF3AP1,0.2616074166666671,6.310988294117647,1.6795983272772537,0.11140041434490766,0.5837157425415433,-4.688938890760068
GRPEL1,0.43071044980555584,8.745661215058824,1.6795755866195712,0.1114049047579098,0.5837157425415433,-4.688971038305193
AC008267.1,0.12039450075000113,3.7125521403529413,1.6791039308279048,0.11149807390518608,0.5838120388863767,-4.689637730905631
AC067904.2,0.25441293055555825,10.387433333529412,1.6790350829290508,0.11151167946932608,0.5838120388863767,-4.689735037590781
CCDC69,0.4593541087638897,3.9190269814705885,1.6783728029490312,0.11164263067259246,0.584266049347969,-4.690670934508096
NEIL1,0.1548708207222229,3.863305583,1.678023604203338,0.1117117302276028,0.5843961364659032,-4.691164299439723
TRADD,-0.2915926805555511,7.779425529411765,-1.6774358403636853,0.11182812016692859,0.584773412226825,-4.691994559831576
SLC17A3,-1.0435089305555545,4.502192470588235,-1.676631009892335,0.11198766311962614,0.5853336860568098,-4.693131115536598
SYNJ1,0.22540930555555594,5.0476335882352945,1.676241862471074,0.11206487465332715,0.5853336860568098,-4.693680521172974
SAT1,0.9517907083333377,8.785932823529413,1.6762250932609022,0.1120682028948196,0.5853336860568098,-4.693704194268264
CCL4,-0.1612141000694436,3.6899812024117646,-1.6758683876980973,0.11213901957725263,0.585472059128826,-4.69420771657545
GSTP1,1.1790240924722202,10.06257570017647,1.6753949124485832,0.11223307793627703,0.5855423809009795,-4.694875954920792
KISS1,0.6697317670000009,4.293889915647059,1.6751610386392628,0.11227956321910436,0.5855423809009795,-4.695205983849867
SPAST,0.4277466388888884,6.7983983529411764,1.6748467412914565,0.11234205972696522,0.5855423809009795,-4.695649451313157
DNASE2,-0.45866163359028,7.259796932470588,-1.6748080540085986,0.1123497545722851,0.5855423809009795,-4.695704034322105
MID1IP1,0.5256765105138914,7.045535308470588,1.6746854970439977,0.11237413396805081,0.5855423809009795,-4.695876941376054
ENOX2,0.3245094675925957,5.417675099235294,1.674276390220936,0.11245554763557654,0.58573553971543,-4.696454057917416
BCLAF1P1,0.22248582498611125,7.931159017352941,1.6733500807402266,0.11264007374789715,0.5862469870165001,-4.697760416778537
OLR1,0.9292634680416669,4.105246612117647,1.6733378830033399,0.11264250534089464,0.5862469870165001,-4.697777615690721
DNAJC8,-0.3073267664490711,7.878806260274509,-1.6730004461105656,0.11270979055436005,0.5863661376260504,-4.698253369994684
PEF1,-0.31137620005555533,8.947083055941176,-1.6723495521836416,0.11283967692677024,0.5865504554011639,-4.6991708807234716
NCOR2,-0.1514730633472201,5.2323025158529415,-1.671972754626297,0.11291492591194388,0.5865504554011639,-4.699701907205884
CXCR4,-1.3100648626249978,4.523852675156863,-1.671831887669923,0.11294306905074963,0.5865504554011639,-4.69990041175004
MEIS3P1,0.7416789868888918,6.201621048294117,1.6717558709119567,0.11295825857996811,0.5865504554011639,-4.700007526940027
SNCAIP,0.5302480416666677,4.413747176470588,1.6714000949632284,0.11302937240449985,0.5865504554011639,-4.700508805661321
C5orf22,0.3460281871249986,9.037206927058824,1.6712473982104763,0.11305990579345908,0.5865504554011639,-4.70072392849445
CXorf56,0.29371430644444363,4.789815806294118,1.671243720009255,0.11306064137747181,0.5865504554011639,-4.700729110263461
USP33,-0.2960613611111107,8.52024288235294,-1.671044629562257,0.11310046255634525,0.5865504554011639,-4.70100957266398
AL359924.1,0.13127428312499978,3.716924562764706,1.6708219258669297,0.11314502102465122,0.5865512491030683,-4.7013232719226075
SMPDL3A,-1.0947540277777774,5.8166385882352944,-1.6703855202767568,0.11323238060460039,0.5867738389196416,-4.701937906137193
PLOD2,-1.4654816097777772,9.53458781982353,-1.6693193835227988,0.11344604327532685,0.587391775008969,-4.703438984274587
ASCC1,0.5724966980138912,7.989104310058823,1.669118147393628,0.11348641148256337,0.587391775008969,-4.703722241837574
ANXA5,-0.5352606126388828,11.273938303235294,-1.6690352506222643,0.1135030442599424,0.587391775008969,-4.703838919419857
MME,-0.9914548949791664,4.698632002735294,-1.6680992783819517,0.11369098716315473,0.587391775008969,-4.705156024381269
AC007967.1,-0.23931359070833125,4.450656894,-1.6679436986311427,0.11372225340329371,0.587391775008969,-4.705374907094736
STEAP1,1.4569210138888913,6.698886,1.667799048769311,0.113751329728461,0.587391775008969,-4.705578399951088
NCOA1,0.3318321651041689,6.5411825914264705,1.6676008940360152,0.11379117152097468,0.587391775008969,-4.705857143277478
PSTPIP2,-0.7378310138888882,4.754405705882353,-1.6673860605580757,0.11383438034143424,0.587391775008969,-4.706159322425121
FAM117A,-0.7128445954583329,6.432456721882353,-1.666924244019428,0.11392731180812615,0.587391775008969,-4.706808809575304
VCPIP1,-0.26856654166666516,4.616108588235294,-1.666789654059538,0.11395440763230638,0.587391775008969,-4.70699806989297
WBP1L,-0.37561630555555503,7.6378380588235295,-1.6667513289736673,0.11396212429957708,0.587391775008969,-4.707051960655144
HS6ST1P1,0.17974963097222219,4.394590117588235,1.6666565649020961,0.11398120675127817,0.587391775008969,-4.707185209301928
PCCB,-0.39744589269444397,8.48771334982353,-1.6663163173690427,0.11404974431663714,0.587391775008969,-4.707663590986163
LGALSL,0.710267369624999,6.155456763941176,1.6662992571181523,0.11405318176932755,0.587391775008969,-4.707687575586819
SLC17A1,-0.3191223055555543,4.100338647058823,-1.6661155681946804,0.11409019869712402,0.587391775008969,-4.707945808619313
ATF7IP,0.2371823411805556,5.689994761176471,1.6661082362790027,0.11409167643615457,0.587391775008969,-4.707956115539648
C1orf54,0.2582809702916693,4.174067213647058,1.6658189654662237,0.11414999173857561,0.587391775008969,-4.7083627358807645
THRAP3,-0.2458492916666657,6.670498117647059,-1.6657878892187534,0.1141562580492848,0.587391775008969,-4.708406416010485
TGS1,-0.4979066249999953,7.522473,-1.6655881625934603,0.1141965385890705,0.587391775008969,-4.708687134046423
RUFY1,0.31448748611111554,8.850073,1.6652443922261437,0.11426589819565364,0.5875197544828294,-4.709170252181732
FASLG,0.1150464943680567,3.687220497294118,1.6649699458904474,0.11432129682829521,0.5875758793015375,-4.709555895732819
TYK2,-0.23300420833333213,7.262712705882353,-1.6643813559913088,0.11444018492181328,0.5876112184115693,-4.710382814526018
LIG3,0.40382662001389047,5.979883405411765,1.6641986653657121,0.11447710779766244,0.5876112184115693,-4.710639437815589
SLC39A9,0.3191056666666672,5.211830294117647,1.664121398633371,0.11449272694437307,0.5876112184115693,-4.7107479675313675
FABP3,-0.549600089749998,4.139167280852941,-1.6640551749536923,0.11450611523895671,0.5876112184115693,-4.710840983251535
KIZ,0.5174098420138895,6.1634739114117645,1.6633584396758117,0.11464705407284491,0.5877249367098917,-4.711819439259264
ZMAT4,0.2012279027777777,3.842826294117647,1.6633396463423757,0.11465085773512619,0.5877249367098917,-4.711845827600029
PALLD,-1.0714245117453665,9.092771201529413,-1.6629309800361447,0.11473359620846982,0.5877249367098917,-4.712419597959337
XPO6,-0.24306352777777462,8.898831058823529,-1.662606443836412,0.11479933819736148,0.5877249367098917,-4.712875178882254
CDCA4,0.5786700237361142,8.522185326823529,1.6623261869691235,0.11485613641894087,0.5877249367098917,-4.713268550887588
GOT1,0.40893888579166493,9.060141103058823,1.662303634120569,0.1148607081365151,0.5877249367098917,-4.713300204329982
SIRPAP1,-0.5455350416666658,4.965127705882353,-1.6621026589502848,0.11490145496899609,0.5877249367098917,-4.713582264355484
ATF2,-0.35980235629166657,6.780677349235294,-1.6620623580758243,0.11490962728597495,0.5877249367098917,-4.713638822033878
DNAJB6,-0.6488130551666647,9.006846766,-1.6619681957464134,0.1149287237127451,0.5877249367098917,-4.713770964381646
SMARCE1P2,-0.25518069444444347,4.3235525882352945,-1.6610769494547777,0.11510960616687649,0.5882395931206218,-4.715021432265357
EDRF1,0.23542315281944592,5.7195104340784315,1.6603306039491286,0.11526126807401063,0.5882395931206218,-4.716068235450824
RPL13,0.18944486111111303,10.788080588235294,1.6603268017276847,0.11526204114667177,0.5882395931206218,-4.716073567497083
TMED2,-0.21914141666666787,10.652077705882354,-1.660108242277906,0.115306486412689,0.5882395931206218,-4.716380050042379
SNX13,0.1506556666666654,5.2762348823529415,1.6598435820828632,0.11536032618332988,0.5882395931206218,-4.716751141166094
MGP,0.7008162389305559,3.9955512954117647,1.6597444361566396,0.11538050096667274,0.5882395931206218,-4.716890147155719
MAP3K1,-0.32839198349999954,4.207219752,-1.65973553820091,0.11538231172175807,0.5882395931206218,-4.716902622110782
CLPTM1,0.3936361310763923,7.299523157617647,1.6596377425816151,0.11540221496718264,0.5882395931206218,-4.717039728717699
STN1,0.533216736111112,7.504731588235294,1.659310970933238,0.11546874048011764,0.5882395931206218,-4.717497812037054
S100A9,1.0106599444444444,4.003326764705882,1.6584593487019577,0.11564227169541201,0.5882395931206218,-4.718691358028382
MOCS2,0.2927623999305595,8.567470809411764,1.658308191288389,0.11567309570095978,0.5882395931206218,-4.718903159864027
BCL2A1,1.1423620445277782,4.160929884176471,1.6581820222297128,0.11569882947399511,0.5882395931206218,-4.719079937656003
FABP5P11,-1.1665405000972218,9.896042615117647,-1.6580173413223662,0.11573242560508873,0.5882395931206218,-4.719310660939733
PSMD4,0.16764620833333232,7.4600610000000005,1.6577590969417444,0.11578512621309683,0.5882395931206218,-4.719672437367192
SNTB1,-0.2668978611111097,4.045954882352941,-1.6576939532346515,0.11579842350744447,0.5882395931206218,-4.7197636914261585
TSR3,-0.3317334305555537,8.112648294117648,-1.656667292007308,0.1160081609924118,0.5882395931206218,-4.721201518608905
ACSF2,-0.43240806833333245,6.067422909470588,-1.6565775833718615,0.11602650309566892,0.5882395931206218,-4.721327124868578
TCEA1,-0.4277034166666649,11.127537529411764,-1.6565345021092848,0.11603531250595268,0.5882395931206218,-4.721387443747181
PROCR,-1.0647304305555538,8.45879705882353,-1.6564617694380213,0.11605018644227734,0.5882395931206218,-4.721489275621314
KRTAP5-9,-0.13914916204166516,3.9080054299411766,-1.6563618765207362,0.11607061735004598,0.5882395931206218,-4.721629129024049
SSTR3,0.17104966666666854,3.990706705882353,1.6562751538571603,0.11608835706941874,0.5882395931206218,-4.721750538841228
HOXA6,-0.18663938855555617,4.105070311941176,-1.6561098896062074,0.11612216944246764,0.5882395931206218,-4.721981892815341
TIMP4,0.5958806250000004,4.326457588235294,1.6560927312457594,0.1161256804544271,0.5882395931206218,-4.72200591193406
CXCL3,0.9234973146944458,4.682785092823529,1.6559699478427639,0.11615080753622802,0.5882395931206218,-4.722177785104174
ADH5,-0.2953404812083331,9.5101775130294115,-1.655776205047268,0.11619046561630113,0.5882395931206218,-4.722448969622107
MAML1,0.282298619625001,8.408982345764706,1.6556622996713515,0.11621378683078055,0.5882395931206218,-4.7226083941984776
FCGR1A,0.11920328082638809,3.8000923633235293,1.6553955844272463,0.11626841032831593,0.5882395931206218,-4.722981664892162
COLGALT2,0.6329970445972215,4.902770227058824,1.6551385508087726,0.11632107182558353,0.5882395931206218,-4.723341346160103
GZMA,0.12023961808333317,3.5679677946470587,1.6551211197825118,0.11632464386422685,0.5882395931206218,-4.723365736935228
TRIM14,-0.34972637500000037,5.900282117647059,-1.6545796364554775,0.11643565368073734,0.5882395931206218,-4.724123330559855
ACTN1,-0.47700139422221355,10.16638217678431,-1.6545176343187848,0.11644837056199575,0.5882395931206218,-4.724210067149371
ELP1,0.18338401363889023,6.677911549529412,1.6543159957916096,0.11648973563786078,0.5882395931206218,-4.7244921293783175
WDR25,0.33807902777777965,5.376246764705883,1.6541728079166578,0.11651911751117539,0.5882395931206218,-4.724692413220536
PRNP,0.6509311111111149,9.787930588235294,1.654054035359675,0.11654349422338309,0.5882395931206218,-4.724858536943487
PRDM5,0.2410204027777776,3.899846411764706,1.6524475329008081,0.11687363970526474,0.5892574231540741,-4.727104682957804
U2AF2,0.26360006944444514,8.124085352941176,1.652427848289927,0.1168776899657088,0.5892574231540741,-4.727132195675189
TLR5,0.4396493194444453,4.370342647058823,1.6521945396227005,0.11692570417429807,0.5892574231540741,-4.727458268184353
DIAPH1,0.17876734247684922,6.918077569960785,1.652090017749769,0.11694721993083818,0.5892574231540741,-4.727604337611043
HSPA9,0.33008952096296973,10.132511912137256,1.6518510234449613,0.11699642947937565,0.5892574231540741,-4.727938308022333
GAA,0.6166161071527778,6.2462581420588235,1.651771482810949,0.11701281103286672,0.5892574231540741,-4.728049450503215
PRDM4,-0.35354009722222113,7.133723588235294,-1.6515478524415392,0.11705887867600004,0.589264759310703,-4.728361910073712
MBD1,0.29860286675000225,7.375123134882353,1.6511470115765217,0.11714149035854088,0.5892771072112101,-4.728921896341188
CEP350,0.26795497495138765,6.634935311588236,1.650834436340949,0.11720594546977271,0.5892771072112101,-4.729358506718709
SALL1,-0.8631169999999999,4.613502705882353,-1.650764107923133,0.11722045184315719,0.5892771072112101,-4.729456734640235
IDS,0.4562682689756965,6.29441801767647,1.650670420535404,0.11723977876834432,0.5892771072112101,-4.729587583541472
GPRASP1,0.8301830722361112,4.381795632176471,1.6502429443319504,0.11732799814518036,0.5894733078412917,-4.7301845538383125
GFPT2,1.255534954541666,6.406172195058824,1.6500488763697891,0.11736806719831913,0.5894733078412917,-4.730455533789037
TCTN1,-0.43683716666666683,6.575478764705882,-1.6497527956846756,0.11742922129193306,0.589556284319705,-4.730868912455627
SETD6,0.8149809027777772,6.277752352941176,1.6493699412578082,0.1175083385148924,0.5896115294481186,-4.7314033646274405
KCNMB3P1,0.3344792836666661,4.51763904282353,1.649111714984902,0.11756172696180199,0.5896115294481186,-4.7317637907603
ADGRE2,0.33752095755555667,3.6309616337647057,1.6490345715055377,0.11757768045039417,0.5896115294481186,-4.731871458110261
HS3ST3A1,-1.3432958084027753,5.672868935176471,-1.6488359059578974,0.1176187735707315,0.5896115294481186,-4.732148714666422
WNT10B,0.37612425000000105,4.511669352941176,1.6483074793508872,0.11772813616055003,0.589713183005356,-4.7328860696288775
RALBP1,-0.43283179166666663,9.171103882352941,-1.648181323208512,0.11775425815437002,0.589713183005356,-4.733062080580642
AC011466.4,0.17249821787499986,4.0385420090588235,1.64809089011278,0.11777298635537353,0.589713183005356,-4.7331882455013785
MYO10,-0.8570900265833314,7.8027922007647055,-1.6472400606567574,0.11794931326554171,0.5903476380399004,-4.734375015308283
SYNM,0.8548054027777772,8.061571411764707,1.647048322297383,0.11798908050763397,0.5903476380399004,-4.734642399849925
TCTA,0.4624139166666703,7.097194117647059,1.6465217124885174,0.1180983603142319,0.5906706707272583,-4.735376659363435
LGALS9,-0.42441669359722045,4.441074911647059,-1.646208297568631,0.11816343990438115,0.5906745435053458,-4.7358135797758365
FAM114A1,-0.8315270265277785,8.534753480235294,-1.6460873147278934,0.11818856979972965,0.5906745435053458,-4.735982221918697
POLR3E,0.3640915678333343,8.219235215941177,1.6454059261618015,0.11833018946679538,0.5909374322300098,-4.736931869898336
KCNS3,-1.121497314138888,5.954808942058824,-1.6454037288208652,0.11833064639627346,0.5909374322300098,-4.736934931874028
TMEM30B,1.6789881944444431,4.3588333529411765,1.645168014386975,0.11837967116104389,0.5909446657850015,-4.737263381186865
SF3A3,-0.46296248611110613,9.015112588235294,-1.6449666235785734,0.11842157092383214,0.5909446657850015,-4.737543977004809
ATP6V0D1,-0.2863813514722189,9.827016020588236,-1.6445770340372337,0.11850266179391336,0.5910464130097373,-4.738086719575684
TNC,-0.8284665138888876,5.077954705882353,-1.6440580340682507,0.11861076244105864,0.5910464130097373,-4.738809604909709
ZBTB33,0.17657870833333478,3.6408624705882353,1.644000270041258,0.11862279911417796,0.5910464130097373,-4.738890051172795
HMGB1,-0.1640348602777717,12.445582434313723,-1.6435164354639362,0.11872365992978633,0.5910464130097373,-4.739563795157153
DRG1,0.3454071261250018,10.031686226058824,1.6434875382811378,0.11872968619449996,0.5910464130097373,-4.739604030320191
NKAIN1,0.34230590308333486,4.219555993470588,1.6433865819824844,0.11875074183438858,0.5910464130097373,-4.739744593504641
TMEM230,0.4450294027777808,9.547055176470588,1.6433653013635767,0.11875518056838842,0.5910464130097373,-4.739774222098337
RANBP9,0.5527096250000012,8.208743352941177,1.642769809615215,0.11887944637224178,0.591212614576861,-4.740603204057255
NFKB1,-0.31557175086111044,7.971590147235294,-1.6426064225252108,0.11891356102067362,0.591212614576861,-4.740830617617428
ZBP1,-0.13841231944444443,3.6690487647058823,-1.6419805240797567,0.11904432381595632,0.591212614576861,-4.741701639194583
RAB2A,-0.4025572638888866,7.771531823529411,-1.6419042119248015,0.11906027536167443,0.591212614576861,-4.741807821774884
MECP2,0.3262006206805559,6.0893081961176465,1.6418141769938126,0.11907909773024748,0.591212614576861,-4.741933094082258
OFD1,0.4102996011111122,7.403407341882353,1.6417480457030813,0.11909292451176873,0.591212614576861,-4.74202510438759
ISLR,0.17767618481944591,3.9378894501764705,1.6417052040516384,0.11910188260951074,0.591212614576861,-4.74208470977429
ZNF544,0.6737025694444441,7.492620941176471,1.6409746579794109,0.11925472685163371,0.5917489432694326,-4.743100946173838
TAGLN2P1,-0.5231305833333302,11.223799764705882,-1.640560005135976,0.11934155468831675,0.5919574148997281,-4.743677612868364
APRT,0.3953741908194477,8.885599653705881,1.6402198713637022,0.11941281862175357,0.5920885589995281,-4.744150567491304
NFE2L3,-0.856064144055555,7.327128767294117,-1.6396804972760528,0.1195259013736452,0.5924268785157522,-4.744900423039183
CASZ1,-0.1719987334305575,5.592349293882353,-1.6389493145059708,0.11967934387601685,0.5927725164999602,-4.745916659285038
USP29,0.16259855555555625,4.3802635882352945,1.6389205253782482,0.11968538886406192,0.5927725164999602,-4.745956665378499
FBXO7,-0.23965489880555424,8.856380118352941,-1.6386695023321782,0.11973810839700032,0.5928113470074877,-4.746305472264501
GOSR2,-0.2645381920624956,6.2683664534705885,-1.637842442936393,0.11991194663104215,0.5934495702695526,-4.747454438411464
PRKAR1AP1,0.12642077777777816,3.8096786470588238,1.637189974013219,0.1200492399730431,0.5936049519480329,-4.748360571051514
TRIM62,-0.28269294444444526,5.055663529411765,-1.637061536476294,0.12007628176337529,0.5936049519480329,-4.748538911855739
SEPHS2,0.3417394583333344,9.470513764705883,1.63705261071915,0.12007816122379769,0.5936049519480329,-4.74855130526926
CTAG1A,1.4982264939756949,4.45107640207353,1.636645432204275,0.12016392585269425,0.5938066953192063,-4.74911662183489
ZBTB14,0.29235129166666685,5.722834588235294,1.6357104167346903,0.12036106746677744,0.5944182497025338,-4.750414397846478
SSTR5,0.18504734722222338,4.432304117647059,1.635480391593967,0.12040960897394418,0.5944182497025338,-4.75073358609451
DBN1,-0.41963134603471985,8.770026457382354,-1.635418444926376,0.12042268424589145,0.5944182497025338,-4.750819539308156
S100G,0.18313256944444545,3.913497411764706,1.634081822166307,0.1207051045072339,0.5954152403375054,-4.7526735900741945
ARMT1,-0.3270009076388902,8.65919373117647,-1.634035904378137,0.12071481668739795,0.5954152403375054,-4.752737264312255
TNFRSF14,-0.31622733333333297,4.746459529411765,-1.6326574343491478,0.12100669069045361,0.5966320930683844,-4.75464820012952
GSTCD,0.15599287086111024,3.971344269294118,1.6323893423895202,0.12106352570912716,0.5966895936909928,-4.75501971613382
ZNF132,0.3322461111111119,3.778214,1.631704136390305,0.12120889161810576,0.5971832336380302,-4.755969063318686
ADAMTS3,-1.7042219792083317,6.438653065411764,-1.631125970110295,0.12133166488556603,0.5973551338148572,-4.756769888198715
FHOD1,-0.49673515766666654,6.736476623588235,-1.6310001439548838,0.12135839803906734,0.5973551338148572,-4.756944144832042
SFI1,-0.178733111111109,4.619197588235294,-1.6308708578749904,0.12138587152231888,0.5973551338148572,-4.757123183191007
AASS,-0.5327265184791665,4.521904171558823,-1.630688296249531,0.12142467516790761,0.5973551338148572,-4.757375981629197
LYRM1,-0.43441409429166455,8.960474420352941,-1.6304282256487548,0.12147997168178482,0.597404670865486,-4.757736074376863
OCRL,0.3871275574999995,6.797402400882353,1.6299199215202809,0.12158810987948863,0.5974917062811219,-4.758439752747853
KIT,0.25978019597222346,4.432930340235294,1.6299197923630468,0.12158813736722354,0.5974917062811219,-4.758439931528818
TOX3,0.7691789583333324,3.7741437647058826,1.6294988768314709,0.1216777463568974,0.5975880070695939,-4.759022514410174
KDM4B,-0.25508089184444316,5.620461727705882,-1.629303716437481,0.1217193132801701,0.5975880070695939,-4.7592925967808295
DNAJC17,0.3691797621111137,6.146798496352941,1.62913343844049,0.12175559042436236,0.5975880070695939,-4.759528225673178
PBX3,-0.4873801694444433,7.990473048411765,-1.6288784181581368,0.12180993885688482,0.5975880070695939,-4.759881087373483
GCK,-0.1681278980833314,3.8741985675294117,-1.628764320962504,0.12183426127807614,0.5975880070695939,-4.760038946562123
ZNF804A,0.895178638888888,4.048539352941177,1.6285536560694156,0.12187918018362374,0.5975880070695939,-4.760330391386755
CTSD,-0.608433079569445,7.497357038764706,-1.6280512478811446,0.12198636285853927,0.5977317749972054,-4.761025341177216
AP002956.1,-1.334356286239582,6.918735637411765,-1.6278467921825965,0.12203000398249261,0.5977317749972054,-4.761308108384377
SPG7,0.3840052222222248,8.400935882352941,1.627780028972568,0.1220442574886413,0.5977317749972054,-4.761400438070237
PPP1R13L,-0.8220991766388872,7.186903062882353,-1.6257151779548364,0.12248579045928422,0.5995006573231875,-4.764254680999493
TMOD3,0.6723596388888904,6.674444352941176,1.6253095457345552,0.12257268766146476,0.5995006573231875,-4.764815083904462
DHRS1,-0.5026383347361101,6.81335471782353,-1.6252858139730328,0.12257777326086523,0.5995006573231875,-4.764847867543391
RN7SKP150,0.21929236111111194,3.726474705882353,1.6245723314987552,0.1227307529695668,0.5995006573231875,-4.76583333094041
G6PD,0.7418751703888926,8.61706349764706,1.6244099520238873,0.12276559189450074,0.5995006573231875,-4.7660575668346175
TRMT2B,0.564731083333335,7.014506529411765,1.62416293170812,0.12281860687398564,0.5995006573231875,-4.766398655882085
DEPP1,-0.8406107161458332,4.744332761647059,-1.6241179026779593,0.12282827300984916,0.5995006573231875,-4.766460828612638
P2RX5-TAX1BP3,-0.4861618824027776,9.709315739529412,-1.6239745271188772,0.12285905497259592,0.5995006573231875,-4.76665878274221
C14orf132,0.847781815791667,4.434098526058824,1.6230929815671369,0.12304846244691016,0.5995006573231875,-4.767875631922352
ALDH1B1,-0.42035046015277455,6.172246076470588,-1.6230451735919569,0.12305874149479606,0.5995006573231875,-4.767941610651712
AL031595.3,-0.16692944324999814,3.898965324117647,-1.6229748135462116,0.12307387072458142,0.5995006573231875,-4.768038710481106
HMCES,0.29463655431250046,7.107184260852941,1.6229532787720007,0.12307850157452689,0.5995006573231875,-4.768068428779031
